tweet,label
"Kalau ngga mau ke bioskop dalam waktu dekat. Gak apa-apa.
Kalau ngga mau ke bioskop pas angka Covid-19 masih naik. Gak apa-apa.

Tapi, bego namanya kalau protocol kesehatan yang emang ngejaga elo semua yang dateng ke bioskop supaya tetep aman, tetep didebat.",0
Protocol Covid kalian seperti apaaa???,1
Tokoh Agama Kota Palopo mengajak masyarakat terus berpartisipasi memutus mata rantai penyebaran Covid 19 dengan tetap mematuhi protocol kesehatan.  pic.twitter.com/tCFn7UG28u,1
"Protocol se mera matlab tha health protocol
Wo cheating wala to har sal hota hai
But Covid ki wajah se jo health protocol hai jaise declaration wagerah usko follow karna mandatory hai students ke liye
Baki 3rd page pe clearly likha hai ki koi hame paper Dene se nahi rok Sakta!",-1
"Iyo rhin, mendadak banyak. Ambo yakin sih, kalo diRapid masal, pasti lebih banyak lg itu. Di curup ni macam tidak ado covid rhin, org2 idak melakukan protocol kesehatan.",0
"Stay, sleep tight, and have a beautiful dream at @foslametriyadi 🤗🤗
.
.
Kebersihan Keamanan serta Kenyamanan tamu tetap jadi prioritas utama kami.
(protocol kesehatan Covid-19 adalah yg…  https://www.instagram.com/p/CEWNoaDBgFO/?igshid=uhm482o5m00r …",1
"🏖Pulau Untung Jawa🏖
.
*Open Trip Pulau Untung Jawa Seharian*
.
Pastikan Liburan kalian bersama kami, karena kami ""Pelopor Travel"" yg Melaksanakan Protocol Covid 19 untuk kenyamanan Peserta 
☑️Cek Suhu Tubuh
☑️Social…  https://www.instagram.com/p/CEVvKuoAk1C/?igshid=hzbih43skugp …",1
"No TCP handshake, use UDP, please. Covid-19 Protocol. wkwkwk",1
Tokoh Pemudi Kota Palopo mengajak masyarakat terus berpartisipasi memutus mata rantai penyebaran Covid 19 dengan tetap mematuhi protocol kesehatan.  pic.twitter.com/AWWS9MpZb1,1
Students ki baat suno 25lakh students aur sab se protocol follow karwana bahut hi mushkil hai.exam centre ke andar hi protocol follow hoga bahar nahi. Lakhon logon ko covid ke hawale karna ye thik nahi hai.🙏🏻🥺 Please Support Us Madam. @KanganaTeam #WeLovePmModi,-1
Inovasi Protocol Covid-19 Polres Cianjur.  pic.twitter.com/aBGUrTBbkV,1
Inovasi Protocol Covid-19 Polres Cianjur.  https://www.instagram.com/p/CEUVxyQAfHC/?igshid=1uyfoyrkw6nlm …,1
Inovasi Protocol Covid-19 Polres Cianjur.  pic.twitter.com/5M3hvfYGvw,1
Inovasi Protocol Covid-19 Polres Cianjur.  https://www.instagram.com/p/CEUU2o1DY4L/?igshid=oz574itur090 …,1
Inovasi Protocol Covid-19 Polres Cianjur.  pic.twitter.com/tssni2Lfuv,1
Students ki baat suno 25lakh students aur sab se protocol follow karwana bahut hi mushkil hai.exam centre ke andar hi protocol follow hoga bahar nahi. Lakhon logon ko covid ke hawale karna ye thik nahi hai.🙏🏻🥺 Please Support Us Sir.@ImRaina #MODIJI_POSTPONEJEENEETTrue,-1
Inovasi Protocol Covid-19 Polres Cianjur.  https://www.instagram.com/p/CEUUHuAH2i0/?igshid=kjhk4hr4jg1n …,1
"Eh, Protocol Covid, permisiiiii... 

Ya udah sih apa yg kita bisa harapkan, sudah benar jangan menitipkan nasib pada elit..

*ngono wae kok aku ndadaq emosi  https://twitter.com/berlianidris/status/1297664521121591297 …",0
Inovasi Protocol Covid-19 Polres Cianjur.  pic.twitter.com/7g9xCPigXx,1
Inovasi Protocol Covid-19 Polres Cianjur.  https://www.instagram.com/p/CEUS9I_jKd9/?igshid=c43um5stn6qf …,1
Inovasi Protocol Covid-19 Polres Cianjur.  pic.twitter.com/306E6IlQgR,1
"Namun berbanding balik  dengan pasien covid yang tanpa gejala , karena itu agak sulit untuk di ketahui dan covid tanpa gejala biasanya terjadi pada orang tua sehingga agak sulit untuk mengetahuinya , maka dari itu ayo kita sama2  mematuhi protocol kesehatan secara baik dan benar",1
Inovasi Protocol Covid-19 Polres Cianjur.  https://www.instagram.com/p/CEUQp8nHP92/?igshid=3pjhb4kmo0z1 …,1
"Sebenarnya aku tidak masalah jika orang tsb ingin nongkrong di cafe itu bukan hal yg salah , namun yg salah itu ketika orang orang tidak memtuhi protocol kesehatan , serta jaga jarak , karena sudah banyak pasien covid yg postif covid",0
Inovasi Protocol Covid-19 Polres Cianjur.  pic.twitter.com/wiS8pi6Ulp,1
Inovasi Protocol Covid-19 Polres Cianjur.  https://www.instagram.com/p/CEUOZDxHdbN/?igshid=eas0cwu7sk7c …,1
"Dan kamu harus tau satu hal , aku ini orang nya taat peraturan namun tetap santai , seperti saat ini kamu mengetahuinya bukan jika sekarang ada wabah covid yang mengharuskan kita untuk tetap jaga jarak dan mematuhi protocol kesehatan",1
Sy tidak yakin pabrik ini menjalankan protocol kesehatan COVID 19... ceroboh banget,0
Students ki baat suno 25lakh students aur sab se protocol follow karwana bahut hi mushkil hai.exam centre ke andar hi protocol follow hoga bahar nahi. Lakhon logon ko covid ke hawale karna ye thik nahi hai.🙏🏻🥺 Please Support Us Sir.@SonuSood #MODIJI_POSTPONEJEENEET,-1
"Please esko political modda mat banao.
Bas students ki baat suno 25lakh students aur sab se protocol follow karwana bahut hi mushkil hai.exam centre ke andar hi protocol follow hoga bahar nahi. Lakhon logon ko covid ke hawale karna ye thik nahi hai.🙏🏻🥺 #MODIJI_POSTPONEJEENEET",-1
"Good place, nice atmosphire for good people. .
Have a great day Cabinlover's
📍@foslametriyadi
.
.
Kebersihan Keamanan serta Kenyamanan tamu tetap jadi prioritas utama kami.
(protocol kesehatan Covid-19 adalah yg…  https://www.instagram.com/p/CETo3D3hVgS/?igshid=w465wk3f1go7 …",1
"Video himbauan protocol kesehatan dalam rangka memutus mata rantai penyebaran covid-19 oleh Sekdes Mekar Jaya kepada masyarakat setempat.
Selasa (25/08/2020).

@multimedia_poldabanten
@humaspoldabanten
@divisihumaspolri
@multimedia.humaspolri
@polreskotatangerang pic.twitter.com/q1wc1jVhci",1
Seremmmm amaat udh gak peduli covid protocol juga gak ada,0
"Pi in is udah ngadain rapat2 di hotel mba. Dr yg 30 - 80 peserta. Tp karena protocol Covid-19, biasanya di meeting room kecil, skrg jd di ballroom spy bisa physical distancing",1
"SELAIN PROTOCOL KESEHATAN, BRIPKA ISWAN SUSANTO JUGA KAMPANYEKAN SABER PUNGLI DI MASA PANDEMI COVID-19.  https://humaspolressingkawang.wordpress.com/2020/08/25/selain-protocol-kesehatan-bripka-iswan-susanto-juga-kampanyekan-saber-pungli-di-masa-pandemi-covid-19/ …",1
Protocol follow karne se kisi student ko covid ni hoga to ap responsibility kyu Ni le rhe ?qki ye jante h phle v protocol follow hua fir v cases badhe  https://twitter.com/11Petitioners/status/1298085194717630466 …,-1
Ketua Komunitas Mini Car Kota Palopo mengajak masyarakat terus berpartisipasi memutus mata rantai penyebaran Covid 19 dengan tetap mematuhi protocol kesehatan.  pic.twitter.com/w7ig6q1NKT,1
Jider ap logo jaty thy wo arab thy or arab ayyash prast han ap achy say janti han phr chy saudi ka ho ya qater ka koi farq nhe...ab khan shab han wo tabat ly k nhe jaty sath...or ye protocol covid 19 ke wja say short tha.....bki ap sub janti han,-1
Setuju. Mungkin krn mikirnya case di bandung rendah jd mereka santai aja buat nongki. What worse is that they meet up without even following covid protocol,0
"Happy Monday 🧡☀️
Sudah punya plainning mau staycation dimana hari ini? 
@foslametriyadi aja yuk 🤗 
.
.
Kebersihan Keamanan serta Kenyamanan tamu tetap jadi prioritas utama kami.
(protocol kesehatan Covid-19 adalah yg…  https://www.instagram.com/p/CEROYT0h4QJ/?igshid=6kqv83ayxcph …",1
"Your Room, Your Home ♡

Kebersihan, Keamanan serta Kenyamanan tamu tetap jadi prioritas utama kami.
(protocol kesehatan Covid-19 menjadi yg utama)

--------------------------------------------------------
Front One…  https://www.instagram.com/p/CERI84jhzkD/?igshid=eq3gyn5rt2zl …",1
"Jk blm dibuka, & mereka (komunitas) akn mengadakan kegiatan keagamaan bs ajukan ijin k Balai dg berbagai macam syarat, baik pemberlakuan protocol covid juga ijin kepolisian setempat & ijin dr gugus tugas covid. 

#PDIPerjuangan #agatharetnosari
#wisatabudaya #dprdjatim #trowulan",1
"#suaraPKU via @anthonriau: Dilema wajib pajak kendaraan, telat bayar diancam denda, bayar tepat waktu melanggar aturan protocol covid 19, harusnya pemungut pajak punya ide kreatif agar wajib pajak tidak terpapar.  https://twitter.com/anthonriau/status/1297807103130648578/photo/1 pic.twitter.com/V59UylYh12 ",0
"#suaraPKU via @anthonriau: Dilema wajib pajak telat bayar di ""DENDA"", bayar tepat waktu beresiko, harusnya pemungut pajak punya ide kreatif agar wajib pajak tidak terakumulasi pada satu tempat untuk memenuhi protocol covid 19.  https://twitter.com/anthonriau/status/1297805364516143104/photo/1 pic.twitter.com/bNpp28o2wU ",0
"Ceritanya di Indonesia sudah engga ada lagi Covid-19, makanya kumpul2 pun sudah ga peduli lagi dengan Protocol Kesehatan dan tidak perlu lagi pake otak...  pic.twitter.com/oFhNpraVK5",0
"Di era pandemic covid Kemenhub utamakan protocol kesegaran dalam kegiatan semua bidang transportasi untuk tingkatkan perekonomian, pariwisata dan logistik. #TransportasiLaut Ikutan Webinarnya di  https://facebook.com/kemenhub151/ ",1
Koi phli bar sop ki dhajjiya ni udi h hr jgh se hr exam se yhi visuals Aaye h ese m HM kese @DG_NTA pr vishvas krle or vese bhi agr protocol se covid Ka infection Ruk Jayega to protocol Ka Pura palan to @AmitShah @SrBachchan n Kiya tha fr vo kyu infected hue #SWAMYJI_HELPJEENEET https://twitter.com/Anubhav12213859/status/1297720380698705926 …,-1
"Maskernya jgn lupa om..hidung jgn ketinggalan... 😊🙏
Btw, anak2 jg di edukasi dan lakukan protocol covid nya om...🙏
Bravo TNI 💪💪",1
Tokoh pemuda Kota Palopo mengajak masyarakat terus berpartisipasi memutus mata rantai penyebaran Covid 19 dengan tetap mematuhi protocol kesehatan.  pic.twitter.com/AUwiHsxjNw,1
Senang bercampur was was.... tapi harus terus berjalan dengan protocol COVID yg baik dan benar.. Semoga Yogya baik baik saja,1
"Protocol New Normal (100% DONE)

- Lebih dari 25 karyawan di Test Rapid & hasil 100% negative dari Covid
- Touchless Hand sanitizer 
- Touchless Thermometer
- Disinfectant setiap check out
- Laundry tiap hari
-…  https://www.instagram.com/p/CD8nnP0n2Wb/?igshid=1ty7ob9p5pnb9 …",1
"“Hotel room is not about the luxurious, but it’s about the bliss by living there” – Anonymous
.
.
Kebersihan, Keamanan serta Kenyamanan tamu tetap jadi prioritas utama kami.
(protocol kesehatan Covid-19 menjadi yg…  https://www.instagram.com/p/CEOlCbahIWg/?igshid=v755ngmnk8lx …",1
"Patuhi protocol kesehatan demi memutus rantai covid- 19. O
#PolriAjakPatuhiProkes",1
"jika ada yg silaturahmi dengan para kyai / ustad / habaib

tolong protocol covid ketat di siapkan

makanan dan minuman tolong di jaga

jika ada yg memberikan sesuatu, jangan langsung di pegang  / digunakan, baik itu uang / suvenir lainya

tolong jaga para kyai / ustad / habaib",1
"jika ada yg silaturahmi dengan para kyai / ustad / habaib

tolong protocol covid ketat di siapkan

makanan dan minuman tolong di jaga

jika ada yg memberikan sesuatu, jangan langsung di pegang  / digunakan, baik itu uang / suvenir lainya

tolong jaga para kyai / ustad / habaib  https://twitter.com/aadd_dk/status/1297161956936134656 …",1
"Karena Dapur Harus tetap Ngebul...
Jajanan Komplit, ayo podo kumpul,
Tapi tetep jaga jarak yaaa...
#protocol covid tetap jalan
#jajan #cilok #thaitea #buburayam #martabak #tempura #sosis #ronde #kebab #bakso…  https://www.instagram.com/p/CEME3kBjtG-/?igshid=thhylxwm3y8x …",1
"Klo ikuti pemikiran bodoh km Anies ga bakal buat kebijakan PSBB untuk mengatasi penebaran Covid-19, yg ada di biarkan aja melakukan Herd Immunity
Faktanya DKI buat aturan sangsi pd yg mlanggar Protocol kesehatan demi mencegah penularan, ngerti❓",0
"BERSAMA KITA BISA MARI KITA PERANGI COVID-19 DENGAN MENTAATI DAN MENJALANKAN PROTOCOL KESEHATAN. SAYANGI DIRI KITA, SAYANGI KELUARGA KITA, SAYANGI LINGKUNGAN KITA.  pic.twitter.com/TCnw6YeVHn",1
Tak setuju Kenapa menteri ini libatkan istana. Rakyat tahu istana mana pun tidak Akan sokong menteri yg Tak Jaga keselamatan Rakyat. Satu dunia akur protocol covid..  https://twitter.com/armanamin330/status/1296830323536273409 …,0
"Sama saja kebenaran ilmiah itu mas. Mau dari LN atau DN, kalau nggak ilmiah sesuai protocol riset, nggak bakal jalan. Sekedar catatan, USA, China, negara2 Eropa pun belum sukses temukan vaksin maupun obat covid 19 ini...",0
Sampaikan himbauan pada warga tentang protocol kesehatan covid 19 di era adaptasi kebiasaan baru  pic.twitter.com/SAqFdVAziK,1
"awit tropa ata kayo ni buknoy eh HAHAHAHAHAHAHA konting kibot nyenye,nilabag protocol konting kibot HAHAHAHAHAHA lumalala na kaso ng covid sa pinas pa fame whore pa din wala namang dulot amp",-1
Protokol Kesehatan sebagai salah satu ketentuan yang harus ditaati dalam setiap tahapan Pilkada Lanjutan di masa Pandemi (PKPU nomor 6 tahun 2020) masih banyak dilanggar. Dibutuhkan keseriusan semua pihak agar Pilkada Serentak 2020 tidak menjadi klaster baru penyebaran covid-19.  https://twitter.com/bawaslu_RI/status/1302602589947613185 …,0
"AYO PAKAI MASKER!

Pandemi Covid-19 hingga saat ini belum juga berakhir.
Kedisiplinan dan kesadaran kita dalam menerapkan protokol kesehatan menjadi kunci utama memutus mata rantai Covid-19.
Akhiri pandem, Ayo Pakai Masker!!!
#DisiplinLakukan3M pic.twitter.com/E36lsnjY0A",1
"Adaptasi kebiasaan baru di masa pandemi covid 19, personil Polsek kota baru melaksanakan kegiatan rutin berjemur bersama setelah pelaksanaan apel pagi dan diwajibkan menerapkan disiplin protokol kesehatan dalam beraktivitas
#protokolkesehatan pic.twitter.com/T1BfEc4DLN",1
"(7/9) Giat Tib Gangguan Tibum Tranmas dlm rangka Pencegahan Covid-19 di Kab. Semarang & Boyolali

Jml pelanggar :
Kab. Semarang 16 org
Kab Boyolali 15 org

AYO PATUHI PROTOKOL KESEHATAN
Selalu Gunakan Masker

@ganjarpranowo @TajYasinMZ @BudiyantoEp @dinkesjateng
#JatengGayeng pic.twitter.com/RfAK25ll0l",0
"Pelaksanaan Kegiatan Rutin - Apel Senin. Panwaslih Kabupaten Aceh Jaya, Calang, 07 September 2020.
Korsek (Wahyudi Irawan, S.Pd.I) dalam amanat menyampaikan, keluarga besar Panwaslih Aceh Jaya wajib mengikuti protokol kesehatan masa pandemi Covid.
#CegahPandemiCovid19 pic.twitter.com/RnLPYdwHeq",1
"Juru Bicara Satgas Penanganan Covid-19 Prof. drh. Wiku Adisasmito mengatakan tren peningkatan besar dalam kasus konfirmasi baru itu cukup menghawatirkan. Menurutnya protokol kesehatan dengan disiplin ketat perlu digalakkan.
#GanjilGenapPerparahCovidDKI https://www.antaranews.com/berita/1707398/wiku-kasus-baru-meningkat-pelajaran-bagi-disiplin-protokol-kesehatan …",0
"Sepelekan Protokol Kesehatan Covid-19, Mendagri Tegur Bupati Serang dan Wakil Walikota Cilegon  http://banteninsight.co.id/sepelekan-protokol-kesehatan-covid-19-mendagri-tegur-bupati-serang-dan-wakil-walikota-cilegon/ …",0
Tetap kawal ultah yang sesuai protokol covid,1
"Sukoharjo Menuju Adaptasi Kebiasaan Baru
.
Patroli Gabungan TNI Polri dan Pemkab Sukoharjo imbau warga masyarakat untuk tetap patuhi protokol kesehatan demi mencegah penyebaran Virus Covid-19.
.
#DisiplinLakukan3M pic.twitter.com/1kcKsI1qdM",1
"Hanya akan efektif jika dilakukan dalam program penerapan protokol penanganan COVID-19 secara menyeluruh dan konsisten. @PemkotBandung penuhi standar 3T dan masyarakat menerapkan 3M siang dan malam. Kitu cenah, pak @OdedMD",1
"Bhabinkamtibmas Desa Mlese Aiptu Dawud Santosa SH berikan Himbauan Kamtibmas Warga Di Desa Mlese untuk selalu Patuhi Protokol Kesehatan guna Mencegah Covid 19.

#Humaspolsekcawas pic.twitter.com/0IQFhXz7xc",1
Kafe Tebalik Kopi ditutup permanen oleh Pemprov DKI setelah terciduk dua kali melanggar protokol kesehatan Covid-19 dan tidak memiliki izin usaha. #TempoFoto https://bit.ly/35pKTth ,0
#paklaporpak yang lagi viral ni min di daerahku di Sidoarjo sekitar 54 orang warga terjaring razia protokol kesehatan.mereka dihukum berdoa dimakam Praloyo pusat makan pasien Covid-19 disidoarjo  pic.twitter.com/tIb5JziKav,0
Senin (7/9/2020) Satuan Tugas Covid-19 melalui Tim Unit Reaksi Cepat (URC) melakukan asistensi Kegiatan di UPT BKN Palangka Raya JL. Dr. Wahidin Sudiro Husudo dalam rangka pengawasan protokol kesehatan covid-19 pada SKB CPNS Formasi 2019 ...  pic.twitter.com/g1ETgFAkvw,1
"Himbauan Pendisplinan Protokol Kesehatan Pencegahan Covid-19 terkait Penerapan ""Adaptasi Kebiasaan Baru"" di Wilkum Polsek Curug Polres Tangsel, oleh personil Polsek Curug, dipimpin Pawas Iptu Samsul Hadi,Senin(7/9/2020)

#ayopakaimasker
#disiplin3MBersamaPolri pic.twitter.com/Y4OD13hl9l",1
"Satuan Tugas Penanganan Covid-19 Kec. Arcamanik

Peninjauan Lokasi Kegiatan Penerimaan CPNS Tahun 2019 Serta Himbauan Tertib PKL Terkait Standar Protokol Kesehatan Di Sport Jabar Arcamanik, Senin 07 September…  https://www.instagram.com/p/CE07_zZhXIk/?igshid=1dqyv4irpu7jw …",-1
Perludem: Tegakkan Protokol Covid-19 atau Tunda Pilkada 2020  https://ift.tt/2DBktsN ,0
"Jom same same kite lawan covid-19 dengan selalu mematuhi protokol kesehatan
.
.
#adaptasikebiasaanbaru pic.twitter.com/E2uCCCUemC",1
Mari bersama kita patuhi protokol kesehatan dari bahaya Covid-19 #DisiplinLakukan3M,1
"Kasus Covid-19 di Kapuas Cenderung Menurun, Warga Diimbau Patuhi Protokol Kesehatan   https://banjarmasin.tribunnews.com/2020/09/06/kasus-covid-19-di-kapuas-cenderung-menurun-warga-diimbau-patuhi-protokol-kesehatan … #newsKapuas",1
"Cegah Penyebaran Covid-19 Dengan Selalu mematuhi Protokol Kesehatan
.
.
#adaptasikebiasaanbaru pic.twitter.com/UD0QI9jwFy",1
"Tetap patuhi protokol kesehatan dimanapun berada sebagai upaya pencegahan penularan Covid-19
#DisiplinLakukan3M",1
"Himbauan Protokol Kesehatan Covid 19 dari kadus 2 desa Purwosari kecamatan Tanjung Lago, Bapak Sunaryo  pic.twitter.com/oMBqIhp6Sm",1
"Memasuki Adaptasi Kebiasaan Baru, kita harus menerapkan protokol kesehatan. Dengan memakai masker saat beraktivitas, kita sudah membantu pemerintah dalam memutus penyebaran Covid-19 di tanah air. Selain itu, tubuh kita juga terjaga dari Covid-19 .  pic.twitter.com/QjOi7EbFtQ",1
"Giat Bhabinkamtibmas Polsek Sindang sedang mensosialisasikan Pengendalian dan pencegahan penyebaran covid-19 kepada para karayawan industri krupuk udang di Desa Kenanga Kec. Sindang Kab. indramayu untuk patuhi protokol kesehatan
#DisiplinLakukan3M pic.twitter.com/hg5VI0O5W2",1
"Himbauan Covid telah Dimaksimalkan Oleh Pemerintah dengan bukti terus bertambahnya Jumlah Pasien Sembuh hingga hari ini, permasalahan vital yang saat ini terjadi adalah kesadaran masyarakat yang tidak menaati protokol kesehatan yang memperburuk pandemi.  https://banten.bisnis.com/read/20200907/421/1288071/mulai-hari-ini-seluruh-wilayah-di-banten-terapkan-psbb11 …",0
Komisi II DPR Minta Peserta Pilkada 2020 Langgar Protokol Covid-19 Disanksi  https://20.detik.com/detikflash/20200907-200907056/komisi-ii-dpr-minta-peserta-pilkada-2020-langgar-protokol-covid-19-disanksi?utm_source=twitter&utm_medium=oa&utm_content=20detik&utm_campaign=cmssocmed …,0
"Memasuki Adaptasi Kebiasaan Baru, kita harus menerapkan protokol kesehatan. Dengan memakai masker saat beraktivitas, kita sudah membantu pemerintah dalam memutus penyebaran Covid-19 di tanah air. Selain itu, tubuh kita juga terjaga dari Covid-19 .  pic.twitter.com/iV0Y7NSAQO",1
"Btw dengan catatan case covid di Sg itu kurang dr 5 tiap harinya, trus protokol gada yg ngelanggar, jd kt ngerasa aman juga pegi2.",1
