text,label
baca ini jadi kembali jejak bumi kembali sadar kalau kuasa allah lebih besar kuat apa kamu mengu,1
wah okok baru aku coba ini,1
yaallah aku rindu bisa hadap dengan mbunmbunan mba rosa tiap hari,-1
jadi uang jdi aku kaya,1
doa hari ini tuhan ikan aku rezeki yang baik agar aku selalu bisa bagi baik dan jadi baik baik manusi,1
aku pelik dgn laki yg acah2 serbasalah tu ikut ckp pmpn yg bukan awek bini jadi pak turut wtf sakai doh haa sam,-1
haih nasi goreng lebih gula pulak adoi diabetes juga macam ni aku tak boleh la kalau manis2 ni,-1
aku nggak ada bilang love you ya,-1
cantik nya kaya jisu unnie dong aku g,1
ada yang pake telegram add aku dong terus kita ngobrol gimana add aku ya iniadhistyzara ok,1
ketika aku kata aku tak peduli super junior dan kau harus yakin itu bukan diri,-1
kalikaa teens rika tau gk klo aku itu sayang bangeeettt sma kamuuu,1
kalian yg main aku yg debar ku yg khawatir wkkwk nontonin chen main cuma buat denger teriak kalian sama pas,-1
aku tak faham logik di balik ramai marah dengan budak aniaya kucing di dobi tapi berapa ramai yang kutip kucing biar m,-1
kalau kamu pndai akademik tpi klau adab tingkh laku x jge pown x gune jgk,-1
walaupun harus mati aku tidak akan pernah pukul orang wanita me,1
aku nak story sikit pasal orang laki ni yg ikhlas sgt nk buat surprise dekat gf dia tapi hmm korang nak tahu kisa,1
aku tetap ada,1
kamu juga ya cantiik aku baru mau makan nih hehe,1
jika sudah cekam tak ada yg harus ucap diam jangan berfikir aku harus bicara apa ya nanti bisa2 nafsu yg bica,-1
lirik lagu mirip kamu ya hm bilang cinta tapi cuma bilang,-1
jangan serah masih ada ampun jilid 2 klo kamu ngampunin hutang pulsa temen temen,1
weeee aku ya kudu mbacot kok kudu ngomel sing puwedessss juga yen singgung dolane kurang jau mending ma,-1
sampai mati aku tak lupa orang yg pnah mnjadi sahabat baik aku biar dia yg buang aku tapi ak x mmpu nak buang sbb b,1
yeaaa ini kerja yg aku suka kerja sen mcm baejat cakap tu mcm2 kerja boleh buat haahaaa taktau kenapa ak,1
puffff musnahh dia tunjuk kt aku gmbar2 kenang dia ngn awek dia dlu pastu gmbar awek dia kuar ngn laki tu smbil p,-1
kadang2 aku prefer diam daripada jujur kau nak pendam pun takpelah janji aku tak tahu yang aku luka kau kau pun tak,-1
wkwkwk waktu itu aku baperin tinggi badan,1
baru beli ip6 dah bagak tunjuk kat ig padahal duit mak aku jugak kau guna,-1
aku rasa kau kena banyak senam la sbb kau kan malas nk keluar peluh sbb tu la gemok pendek,-1
bagi hidup ini bukan tentang bagaimana aku harus jadi orang baik tetapi lebih kepada bagaimana aku bisa bermanf,1
bangun pagi dan lihat ruang keluarga genang air hujan tu rasa ken nang tapi syukur saja karena,-1
weyyy sorry weyyy serius doh aku lupa weyyy hahaha,1
jika kamu rasa masih susah dalam 4tahun akhir ini itu bukan salah jokowi brrt kamu harus tingkat kualitas,1
aku selalu usaha ngasih yang baik untuk kamu aku takut semua perhati dan sayang aku gak pernah cukup untuk kam,1
besok kalau kamu ikut futsal itu lagi aku ikut biar tendang pler nya si yoga pas futsal,-1
lepas daripada episod ni aku terus lekat tengok cerita bahagia bukan bida lakon semua padu weh ganding nora dan,1
aku sena kesi dekat kau member aku budak sts yang serempak dngn kita masa tgk munafik2 semua kata kau gemok,-1
park jihoon sebenernya aq gag mau pusing mikirin kamu sih tp maslahnya kamu sini bias hhh sayang bgt dek,-1
aku nggak akan lepas tangan sampai kau mau ke rumah sakit sama nggak akan lepas ran tohinichi dcquote,-1
lupa mu pernah jadi list ingin atas ku tetapi apa aku gagal baru aku sadar di sini di dalam hati ku kam,-1
tuhan aku ingin kaya aamiin retweet atau bilang aamiin jika anda juga ingin kaya,1
hari ini aku akan bersih hati dari rasa khawatir yang buat jauh baik dan suka prasangka buruk,1
takda pun aku suruh kau paksa kau percaya apa aku cakap nak percaya ha buat kalau tak percaya kau diam diam sudah ah sial,-1
hahahaha akuuka ipbb camera dia lawa amp reng hang hsjsjs tpi android pun not bad tho sbb kalau ikut,1
kalau aku lagi pusing sama tugas ih kesel part time cari cari di tempat makan gitu let kadang kan ada yang cari gituu,-1
cewe itu suka cowo yang perhati apalagi bisa perhati ke hal2 kecil ce maap ya lama dandan co iya gapapa e,1
ezra lebih aktif lagi yuk aku kangen nih,1
hahahahahaumpah dekah aku,1
ngeselin kakanya mahh mau jadi yg di secret of angel,-1
bukan ringgit dua tu hahahahahahah weh hancurrr hati,1
aku jg kaget bisa bales alf padahal itu mata melek belah,-1
sbb tu bila tak ajar hadis jngn tafsir sndiri sbb akan salah lagi2 guna sheikh google search hadith pastu siap sila tabayyu,-1
apa yang kamu laku kalo lagi marah doa supaya tidak jadi marah,1
ni srs la do aku cakap sebab aku sayang dia aku tak nak dia sakit lagi sebab aku,-1
masih ingat lagi tak macam mana mula mula kita kenal dulu awal nya aku tertawa dan akhir aku menang,-1
bos yg belum jg asik bgt aku pak aku ijin pulang cpt ya mau nntn konser nct127 bos iya,1
aku mnangis bkn krn takut mati krn kcintaanku kpd dunia akn ttpi yg mmbuatku mnangis adl ksedihanku krn aku tdk b,-1
dalam hidup henti cari dia yang sempurna karena yang kamu butuh hanya dia yang cinta apa ada yang membu,1
bukan arti aku nyesel jd islam loh ya malah syukur bgt,1
i m so in love with you aku rin ayieee,1
sayang aku mana t t,-1
bahkan aku lupa kapan akhir ayah peluk dengan penuh kasih sayang,-1
angel aku ihhh hahahaha,1
aku rameeein nih,1
picnya amiiin goodluck anw,1
aku sedia hadap segala mungkin juga apa yang akan laku atas khilaf diri sendiri aku hanya man,1
sembang macam aku tak penat keluar duit bila aku bagi duit cakap aku nak tutup mulut bila aku tak bagi duit kata,-1
okey aku maiii,1
aku tak boleh kalau orang puji aku rajin automatik jadi malas,-1
hai kami paham kendala kamu dan mohon maaf atas ketidaknyamanannyaaat ini pulsa kamu sedang da,-1
aku juga sih tapi kdg aku aku tahan,1
jika kamu memang harga di mata orang tak ada alas bagi tuk cari orang yg lebih baik dari,1
sakit period pain ni dah mcm sakit beranakeriously k tipu ja aku mana tahu sakit anak tu mcm mana,-1
ada yang kangen aku bihua,-1
alhamdulillah dapat derma darah hahaha doktor tu tanya ada pening2 tak hmm aku ni dah taktau apa tu pening2 ka,1
mantab aku jadi penasaran ken liat,1
tiada yang salah hanya aku manusia goblok,-1
dapet aku,1
aku tak tahu aku dah tak sembang aku sibuk shopping hahaha,1
sandiwara apa yang ingin pentas dengan aku sekadar maya yang tidak bisa sentuh cuma untuk hayati kalau kalau,-1
baru la berbaloi dengan penat lelah aku yang kerja macam kuli batak tapi gaji ciput plus kena adap customers ya,-1
mana blm di bales chat aku dari tema kkt ku kuning putih balik lagi ke kuning,-1
aku tak boleh kalau orang puji aku cantik automatik jadi hodoh,-1
ken marah tp gimana dia udah sen kasi juga kalo aku cancel tp ken nangka sampe ini monangis ngetw,-1
mau diem tapi nggak bisa hihi mancing sih kamu,1
ayah bising sebab dia tengok aku beli tudung banyak banyak last last pakai tudung indon jugak sebab aku bagi reaso,-1
standard tandas fspu mmg mcmtu mmg akan salah sbb sign takda kena fikir banyak kali nak masuk hahaha,1
aku suka kamu,1
kenapa ga doyanini buat aku wkwkkwkw,1
aku cuma acah acah happy je depan kawan padahal life aku sunyi sepi tinggal cengkerik je bunyi,-1
sini aku ajarin apa yg aku ngerti ehehe,1
tadi malem doa ken ngeliat bidadari ehh di fto ini aku bisa liat dikabulin nyata,1
kamu kan jago ya manjain aku,1
aku dah give up nak upload pic,-1
hayuuk aku meloook,1
lihat kamu adem rasane wkwkwkwkwk,1
teruk sangat ke aku ni dengan kerja mcd pun kena reject,-1
aku weird gila dengan kaun upin ipin ni bukan ke rumah tok dalang dengan rumah opah diaebelah je apa pasal bila perigi jauh je jalan,-1
tm tengah struggle financially sebab maxis dapat 90 margin dari tawar service internet yang sama tak perlu tanggung kos m,-1
nasib baik kau tak de masa nak sembang lebih bang aku bizi ni xde masa nak sembang jugak,1
tak peduli berapa keras kamu coba kamu tak akan pernah bisa sangkal apa yang kamu rasa,1
sukahati aku la aku yg taknak ngaku bukan kau,1
hmm smlm aku buat cmtu alhamdulillah lega sikit harini bangun tido terus hilang maybe sbb haritu kan hg balik bawak beg berat,1
aku suka harry potter tapi aku lebih suka harry harry sama recehkantwitter recehkantwiter,1
jangan ambil dosen itu dia nilai bagus cuma kita nanti nggak usaha apa apa aku rasa nggak worth aja sih g,-1
lelaki yang pernah minta jadi kasih kemudian pilih untuk pisah besok akan meni aku turut bahagia untuk,1
aku monanges,-1
duk cakap aku tipu tipu cam anjing kang aku tipu kau betul betul baru kau tahu la bodoh,-1
hahahahah dekah aku tengok parody ni sumpah kreatif dakdak ni munafik2,1
kadang dia itu lucuesaat hangat senang dan penuh kasih sayang dan saat bisa jadi penuh benci dingin,-1
kamu baca aja sini ya 1 akun dari sekian ratus yang rep ada aku situ banggain kamu,1
nyata masih belum saat aku tatap tatap sama wonwoo guys but im okay fokus ke ic sama skripsi,1
aku lahir di bumi ni memang untuk jaga hati semua pihakampai hati aku barai pun tak ada orang kesah hmm,1
dan jadi aku masuk orang orang yang medapatkan surga yang penuh nikmat qs asyyu araa 85,1
aku kejut,-1
lama ini yang msh jadi favorit msh laskar pelangi,1
kalau simpan duit asyik guna jadi aku beli emas rm100 beli emas dpt besar duit seposen kalau asyik gadai,1
aku ga peduli dengan ilmu klenik ilmu sepiritual kerak sadar dan teman teman,-1
terima kasih ginting cara bangkit dari kalah di final regu dgn kalah kento dan chen long hingga smp di sem,1
aku juga dong,1
diam kamu,-1
semua benda aku cakap aku tak kesah sebab nak jaga hati awak hm tapi awak entah nak menang pun entah,-1
kalau kenan izin aku kembali pada masa di mana yang kenal hanya menang karena tak beli se,-1
crush kalau nak tegur ye tegur kalau suka cakap suka daripada kau dok tengok je story aku tak pernah missebb,1
ya ya ya dan aku tahu sekarang,1
itu aku jg mau,1
untuk kak rehan kamu yg sabar ya,1
aku kangen taeboongie,-1
aku legaaaaa hampir nggakbisa nikmat makan siang lho ini,1
moga apa yang kamu ikan pada saat ini bukan sandiwara belaka,1
t kasih semua kalau nak bantu aku kumpul duit lagi banyak korang beli lah ini klik sini untuk beli,1
mau ikut crazyrichsurabayan di ig tapi ig aku tuh banyak temen2 crazyrichsurabayan sungkan lihat banget,-1
kamu tuh katarak apa gmn sih corbyn tuh ganteng bgt,-1
kalau takut lambung ombak jangan tonton ombak rindu hahaha,1
soal jodoh ni aku tenang je tapi aku harap bila jodoh aku sampai aku nak bahagia hidup sampai ke akhir hayat i want my,1
kalau tak sungguh nak jaga aku boleh je henti berpura2 aku boleh jaga diri aku tanpa paksa kau kau tak p,-1
mau nya kamu itu sih hahaha,1
mata ni kalau bengkak tak sakit takpe lagi ni dah kalau tiap kali kelip sakit sampai kepala dah macam mana aku nak drive,-1
aku setia kok sama kakak,1
hahahahahahahaha aku pun ada sejarah dgn wani nasib ada kaklong idaaa hahahaha alaaa bodo laaaaaa,1
baguss karna aku gapeduli gmn jalan cerita karna udah niat mau nntn tp org2 banyak yg blg merek,-1
hahahahaha anggap jelah dia respect orang lain yang ade dlm kereta aku pun pernah gak tanya abil l,1
aku x boleh kalau bahan ngn org pandai cara automatik aku jadi kaku,-1
dulu sempet aku tanya mau lanjutin hubung ga jeda 3 hari kamu hilang ga langsung putus entah karena,-1
mamah ini aku liat mark malah nang ini aku kenapaih,-1
yawlah aku sudah di palak duluan,-1
karena ngga ada aku itu haha daripada ntar ada wacana mo jkt tapi gara ngga ada aku jadi batal k,-1
sesat kisah ini laku kat damai sarawak time tu aku tengah balik cut hujung tahun kat rumah nenek waktu tu aku,-1
mamat ni cool cinta dlm hati dia tu putih kain yg bom cari walaupun kena mcm tu dia still rasa yg awek dia,1
kenapa jangan pernah bangga karena pria ini lebih pilih bukan karena kamu lebih baik tapi karena saat kamu men,-1
di stasiun gang sentiyong aku tunggu kereta dengan angin yang sepoy sepoy jadi ku tidur sini,-1
kalau aku even dah kawan puluh tahun pun walaupun dah mintak maaf mcmne pun tetap aku rase dia dah tak sama mcm d,-1
ga ada masalah kok yg masalah itu kalo kamu sama sekali nggak mau mulai eaaak akun motivasi,1
untuk raya menang straykids hari ini aku up ff zona nyaman yang isi day6 ft straykids pake nama lokal,1
aku cinta reveluv,1
tau aku di koriyah emg gitu hehe,1
andai aku tuhan yme akan ku cabut titit mereka lalu susul nyawa mereka naas di tangan mati kalian biadab,-1
menang tak lagu terus,-1
gak apa apa deh aku gak punya pacar asal bisa diginiin terus,1
biadap ek viralkan aku,-1
oh jadi itu pacar baru kamu yang abis minum lipstick tebelnya sampe nyiplak sedot,-1
manusia bro ex aku banyak kali juga cakap camni 3 tahun je kekal dia tinggal aku amp now dah bahagia dah,1
tapi aku syukur sbb allah pinjam kau wlaupun kejap terima kasih sbb bahagia aku,1
aku pernah baca ini barangsiapa yang nasehat saudara dua saja maka itu nasehat dan barangsiapa yang menase,-1
jadi tiy jangan suka rendah lagi telah ini jangan seringkali salah diri yg mungkin turut sudah tid,-1
orang lain main minat dia aku lek je orang amik gambar mcm tu dgn dia,1
1 thing tak suka duk sini kulit aku mesti jadi kering,-1
aku tuju sama kamu karena besar apa cinta kita berapa banyak uang yang kita keluar untuk idol engg,1
kalau korang ada chances of staying with your parents appreciate it exception untuk yg tengah study or sekolah a,1
alam dewasa aku,1
nggak ada uang habis beli game tuju bawa kamu kan biar ada yang bayar kedip polos tarik keluar,-1
typical me hahahaaahha camni la aku marah adik aku kalau dengan member dia cakap baik je dengan aku macam musuh gen,1
klau sekali aku da hilang percaya hadap kau sorry la tak datang balik,-1
nak cakap men are trash lagi baca kisah ini,-1
mampus aku,-1
tolong selamat aku dari kaka kelas yang nyebelin dan minta di tendang ke pluto ya allah,-1
help rt freebies karna aku dpt ticket ic green underprice aku maw bagi frib pas ic aja tanggal 16 di ice nanti plac,1
aku da malas ngan ns ah ape lagi buat kawan ngan dia,-1
wkwkw gataw kan aku ngasal coba liat dulu sini,1
syukur aku loner banyak masa boleh spend dengan yang halal,1
gak bisa aku dulu,-1
bisa dijelasin ini parfum siapa di kamar kos kamu bau cewek banget tadi aku nemu samping kasur ayok jelasin h,-1
yakinin dulu diri coba kuatin iman agama sekarang siapa tau dapet cerah aku juga rasa gt ko,1
aa yang ketawa aku yang bahagia,1
aku tak faham yang dia bitter sangat hal,-1
iyooo hahaha dada tiket pesawat mahal dong o o banya yg dpt hrsny ikut aja hahahhaha yg menang dpt cat 1 smu,1
boros kayak aku d kadang hari aja 3gb lebih,-1
aku jujur ga ken tau sama sekali tp selalu doain yg baik buat dia dan keluarga yg sungguh sgt baik,1
aku dah biasa dengan semua ni kan chill je lah,1
pernah hadap murid mcm ni masa praktikal dkt tadika mmg fokus dkt dia la bg smangatentiasa btulkn apa salah,-1
karna ahli dalam mebuatnya tertawa belum tentu ahli buat jatuh cinta dan jadi pilih hati,-1
kan acu suka yang nakal nakal g ga cocok itu mah sama kamu,1
mohon masukkn drg dlm ering tu plk heyyyyy sakit hati aku tgk muka setan2 nie,-1
tadi masa basuh tgn kat sinki toilet the curve aku dgr bual dua org budak weh masuk la sekali kalau duduk luar sorang2,-1
aku neng kamu taruh tari gin hehe kalo yang anti2 baca aja gamau kan,1
ohh km duluan ya yg masuk aku minggu pertama dah lgsg kasih tugas buat sampe uas makanya otak ku ngadet,-1
cepet sembuh sayaang moga kamu selalu beri kuat dan allah angkat sakit kamu segera yaaemangat a,1
sini aku ajarin,1
tiap orang beda unik dengan cara kamu harus harga tapi tak arti kamu harus suka semua,1
kamu jahat,-1
org buat wax ni mcm tak sakit je tp bila bulu kaki aku lekat kat handplast rasa nak menang,-1
buku apa yg pernah buat menang sedu sedu buku yg baru baru ini baca adalah persona karya kak sirha,-1
kamu rupa gagal patah tapi ingin terus juang,1
gila punya perempuan gaduhikit sampai 7 bulan tak tegur lelaki gaduh hari ni esok dah stable sama,-1
iya ka gimana ya gapaham aku ehe,-1
haa aku rindu rumah di new york sana keluh,-1
i remember my secondary school teacher telling me zakaria kamu tak ke mana dengan perangai macam ni well peranga,-1
ya udah aku ganchar jd brondong biar kamu lemah p,-1
lu gila kahh mcm aku kau senyum je mal ada lahtu nti,1
kalau malaysia ada the purge dua ekor keling ni aku cari aku siat2 kulit aku bakar punai sekor2 aku seksa cukup2,-1
pasti aku kan yang cari,1
bikin instastory cuma biar kamu reply terus ngobrol hehe,1
rlt sekarang aku sudah syantiq kan kakak2,1
iyaa tp dia kirim paket ku ga bener jd aku kasih bintang 4 atau 3 kalo gasalah hahah bodoamat,-1
daripada ade kau untuk sakit hati aku,-1
tuduh orang lain bohong itu serius loh apalagi nyangkut isu yg seperti ini kalo punya data dukung silah,-1
life must go onemangat baik diri jangan anggap diri kamu rendah angkat kepala tatap masa depan bismillah jumatberkah,1
yesss aku guna idea ni,1
aku memang bukan yang baik untuk tapi kamu tak pernah tau bahwa diri sangat mincintaimu tulus hati teens kikies,1
jangan sal nanti aku ga fokus ajar malah fokus buat meni,-1
jangan main dgn asa orang lain kamu mungkin menang main tapi kamu bisa hilang orang itu sel,-1
tapi aku galau karena aku juga suka sama juneeee huhuhu,-1
i wish kulim dekat gila boleh balik hari ja dari ump awat la aku ketegaq sangat nak balik awai minggu pastu sorang2 kat sini,-1
yes hahahaha,1
yah naik harga,-1
